,ID,Salary,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
1936,1936,600000,Hyderabad,m,1989-01-02,87.87,0,2006.0,93.9,0,499,2,B.Tech/B.E.,electronics and communication engineering,75.3,499.0,1,Telangana,2010,455,555,605,0.229481754911755,375,266,-1,-1,-1,-1,-1,-0.1082,0.1888,-0.344,1.8249,0.9763
1937,1937,270000,Chennai,m,1991-12-29,80.5,state board,2009.0,93.9,state board,439,2,B.Tech/B.E.,electronics and communication engineering,74.7,439.0,1,Tamil Nadu,2013,510,425,605,0.538386892985096,355,333,-1,-1,-1,-1,-1,-1.5953,-1.2861,-0.1437,0.653,-1.4356
1938,1938,415000,Bangalore,m,1990-08-09,79.86,kseeb,2008.0,78.86,dpue,1436,2,B.Tech/B.E.,computer engineering,74.44,1436.0,0,Karnataka,2012,375,555,555,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.3215,0.3448,-0.4891,-1.2303,0.3444
1939,1939,315000,Mumbai,f,1988-12-25,88.4,cbse,2006.0,79.2,cbse,332,1,B.Tech/B.E.,biotechnology,69.54,332.0,0,Punjab,2011,525,705,524,-1.0,-1,-1,-1,-1,-1,-1,-1,,-0.1232,-1.0697,1.5899,0.9763
1940,1940,305000,Bangalore,f,1990-02-05,78.0,cbse,2008.0,66.6,cbse,3879,2,B.Tech/B.E.,electronics and electrical engineering,63.0,3879.0,0,Madhya Pradesh,2012,585,315,455,0.519863918067143,-1,300,-1,-1,411,-1,-1,-1.3447,-0.2012,0.4906,-0.407769999999999,-1.0774
1941,1941,325000,Mumbai,f,1991-07-14,81.46,maharashtra board,2008.0,79.33,maharashtra board,8016,2,B.Tech/B.E.,information technology,68.24,8016.0,0,Maharashtra,2012,455,425,554,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.9737,-0.5913,-1.3599,0.8848,-0.0506
1942,1942,300000,Pune,m,1989-03-12,73.0,latur,2005.0,64.0,latur,8641,2,B.Tech/B.E.,,54.0,8641.0,1,Maharashtra,2012,585,395,565,0.376059586651545,-1,300,-1,-1,-1,233,-1,-1.2287,0.1888,0.9623,-0.2609,-0.4455
1943,1943,220000,-1,f,1992-03-07,66.33,state board,2009.0,60.0,state board,279,2,B.Tech/B.E.,computer science & engineering,67.38,279.0,0,Uttar Pradesh,2013,580,595,520,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.0154,0.0459,0.9322,-0.1076,-1.244
1944,1944,105000,Bangalore,m,1990-10-09,66.5,state board,2007.0,68.77,state board,12199,2,MCA,computer application,77.04,12199.0,0,Uttar Pradesh,2014,430,570,470,0.356536487724475,635,-1,346,-1,-1,-1,-1,-0.1982,0.1125,0.6388,1.4136,1.6302
1945,1945,400000,Bangalore,m,1992-01-04,90.83,state board,2009.0,92.5,state board,5071,2,B.Tech/B.E.,electronics and electrical engineering,82.0,5071.0,0,Andhra Pradesh,2013,640,665,630,0.875503907349337,345,-1,-1,-1,516,-1,-1,-1.4517,-2.4516,-1.0659,-0.2344,-0.2859
1946,1946,350000,Bhubaneswar,f,1991-03-20,94.4,cbse,2008.0,86.8,cbse,124,2,B.Tech/B.E.,electrical engineering,90.3,124.0,0,Orissa,2013,640,495,620,0.991386932781466,-1,-1,-1,-1,633,-1,-1,,0.2124,-1.0659,-0.3612,-0.2859
1947,1947,180000,Chennai,m,1991-07-05,70.0,cbse,2009.0,72.0,cbse,186,2,B.Tech/B.E.,electronics and communication engineering,61.0,186.0,0,Haryana,2013,510,425,515,0.124502074009537,405,233,-1,-1,-1,420,-1,-1.1644,-1.7856,-1.0659,0.1459,-2.5853
1948,1948,415000,PATNA,m,1993-01-20,74.8,state board,,75.6,state board,11848,1,B.Tech/B.E.,civil engineering,78.6,11848.0,0,Bihar,2014,450,440,735,0.975246586805663,345,-1,-1,-1,-1,-1,516,-1.308,0.3789,-1.6807,-1.2486,-0.4776
1949,1949,420000,Noida,m,1985-07-01,65.2,cbse,2003.0,60.4,cbse,137,2,B.Tech/B.E.,computer engineering,65.0,137.0,0,Uttar Pradesh,2010,455,485,645,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.2009,0.0328,1.2525,-0.8778,0.0284
1950,1950,240000,-1,m,1986-02-21,53.6,up board,2002.0,61.2,up board,1920,2,B.Tech/B.E.,electronics & telecommunications,65.24,1920.0,0,Uttar Pradesh,2010,385,565,525,0.538386892985096,415,333,-1,-1,-1,-1,-1,-0.1082,1.4368,1.2525,-1.3478,1.2923
1951,1951,280000,Gurgaon,m,1993-06-06,68.0,cbse,2010.0,59.0,cbse,16674,2,MCA,computer application,73.0,,0,Punjab,2015,545,530,500,0.0800552813405495,345,-1,253,-1,-1,-1,-1,-3.3188,-1.6191,-3.525,0.2727,-0.4776
1952,1952,300000,Greater Noida,f,1994-02-11,80.0,cbse,2011.0,81.0,cbse,14004,2,B.Tech/B.E.,electronics and communication engineering,82.6,14004.0,0,Himachal Pradesh,2015,370,445,390,0.338786347219528,445,292,-1,-1,-1,228,-1,-0.4463,-0.2871,-0.1437,2.1743,1.4386
1953,1953,520000,Greater NOIDA,m,1991-08-11,79.2,cbse,2009.0,73.0,cbse,350,2,B.Tech/B.E.,electronics and communication engineering,68.96,350.0,0,Uttar Pradesh,2013,555,605,680,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.2718,0.5454,-2.2954,0.0192,0.2889
1954,1954,300000,Pune,f,1991-09-17,93.3,state board,,84.0,cbse,2925,2,B.Tech/B.E.,computer science & engineering,78.2,2925.0,0,Haryana,2014,455,360,450,0.987207085890868,645,-1,-1,-1,-1,-1,-1,0.5591,0.8784,0.1637,0.9066,1.247
1955,1955,240000,Chandigarh,m,1992-10-27,88.0,cbse,,83.0,cbse,1282,2,B.Tech/B.E.,mechanical and automation,75.0,1282.0,0,Punjab,2015,490,425,595,0.459015840492937,325,-1,-1,376,-1,-1,-1,-0.0154,-2.6181,-0.9122,1.9207,-2.2021
1956,1956,350000,Hyderabad,m,1993-07-28,91.33,state board,2011.0,96.6,state board,12867,2,B.Tech/B.E.,electronics and communication engineering,88.0,12867.0,0,Andhra Pradesh,2015,595,605,705,0.75618011362902,445,-1,-1,-1,-1,388,-1,0.2718,0.5454,0.3174,-0.3612,-0.2859
1957,1957,300000,Hyderabad,m,1992-08-30,84.0,state board,2009.0,88.0,state board,11024,2,B.Tech/B.E.,electronics and electrical engineering,72.5,11024.0,1,Telangana,2013,580,565,545,0.423951396376433,325,-1,315,-1,388,-1,-1,,0.3789,1.3933,,0.8637
1958,1958,120000,DELHI,m,1989-07-15,72.0,cbse,2007.0,69.0,cbse,35,1,B.Tech/B.E.,electronics and electrical engineering,70.0,35.0,1,Delhi,2011,555,365,565,0.00815477523532182,-1,133,-1,-1,-1,-1,-1,0.2009,-2.6193,-2.3759,,0.1864
1959,1959,325000,pune,f,1992-03-09,75.0,state board,2008.0,71.8,state board,9035,2,B.Tech/B.E.,computer science & engineering,75.5,9035.0,0,Uttar Pradesh,2013,585,475,505,0.670743151433127,455,-1,-1,-1,-1,-1,-1,,0.2668,-0.2714,0.64983,-0.2875
1960,1960,240000,Indore,m,1992-09-13,,cbse,2010.0,72.0,cbse,16347,2,B.Tech/B.E.,computer science & engineering,83.0,,0,Madhya Pradesh,2014,735,595,440,0.901489571371033,545,-1,-1,-1,-1,-1,-1,0.7027,1.0449,0.3174,,-2.5853
1961,1961,335000,Bangalore,f,1991-08-24,,cbse,2009.0,90.4,cbse,5323,1,B.Tech/B.E.,electronics and communication engineering,86.6,5323.0,0,Kerala,2013,485,585,650,0.824666400671332,-1,400,-1,-1,-1,-1,-1,0.1282,0.8784,-2.2954,-0.4879,-1.244
1962,1962,300000,Navi Mumbai,m,1991-01-28,65.0,cbse,2009.0,67.0,cbse,7736,2,B.Tech/B.E.,computer science & engineering,71.18,7736.0,0,Chhattisgarh,2013,535,455,405,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.5899,-0.9531,-1.2196,-1.1218,-0.8608
1963,1963,550000,Hyderabad,m,1991-07-22,91.0,apsche,,96.7,"board of intermediate education,ap",11511,2,B.Tech/B.E.,electronics and electrical engineering,80.0,11511.0,0,Andhra Pradesh,2012,645,535,615,0.960603251997053,-1,466,-1,-1,-1,-1,-1,-0.7264,0.6178,-0.2714,-0.05527,0.3444
1964,1964,180000,Bangalore,m,1991-08-13,87.2,state board,2009.0,71.67,state board,1436,2,B.Tech/B.E.,information science engineering,74.55,1436.0,0,Karnataka,2013,325,470,470,0.356536487724475,505,-1,346,-1,-1,-1,-1,1.7081,1.3779,1.3933,-0.2344,1.6302
1965,1965,360000,Gurgaon,m,1993-04-18,84.6,cbse,2010.0,74.4,cbse,10932,2,B.Tech/B.E.,computer science & engineering,66.24,10932.0,0,Uttar Pradesh,2014,590,440,620,0.622642915849938,555,-1,407,-1,-1,-1,-1,0.1282,1.3779,-2.1418,-0.995,0.6721
1966,1966,350000,Mumbai,m,1990-10-05,81.86,0,2008.0,67.74,0,8148,2,B.Tech/B.E.,electronics & telecommunications,72.22,8148.0,0,Maharashtra,2012,445,435,575,0.538386892985096,505,333,-1,-1,-1,260,-1,0.3555,0.6568,0.2366,1.1199,-0.0506
1967,1967,340000,Greater Noida,m,1993-01-11,79.4,cbse,2010.0,68.3,cbse,7376,2,B.Tech/B.E.,information technology,76.0,7376.0,0,Uttar Pradesh,2014,590,510,470,0.744758354008939,415,-1,438,-1,-1,-1,-1,-0.3027,-0.4536,0.3174,1.0333,-0.4776
1968,1968,300000,Chennai ,m,1992-07-01,85.4,cbse,2010.0,76.2,cbse,347,2,B.Tech/B.E.,electronics and communication engineering,83.69,347.0,0,Uttar Pradesh,2014,765,620,500,0.649389714846691,-1,356,-1,-1,-1,366,-1,1.8517,1.0449,0.6248,-1.8824,0.6721
1969,1969,265000,GURAGAON,m,1992-10-04,78.0,cbse,2010.0,68.0,cbse,16719,2,B.Tech/B.E.,electronics and communication engineering,68.16,16719.0,0,Haryana,2014,570,435,270,-1.0,285,-1,-1,-1,-1,-1,-1,1.5644,0.7119,-1.2196,-0.4879,1.4386
1970,1970,450000,Mumbai,m,1990-05-02,74.0,0,2007.0,66.0,0,3801,2,B.Tech/B.E.,computer engineering,80.07,3801.0,0,Karnataka,2012,595,515,495,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.4374,0.9688,-0.7068,0.0623,0.1864
1971,1971,180000,chennai,m,1990-12-12,,state board,2008.0,71.0,state board,830,2,B.Tech/B.E.,electronics and communication engineering,65.2,830.0,1,Tamil Nadu,2013,615,530,465,-1.0,405,-1,500,-1,-1,-1,-1,0.4155,0.8784,0.01,-2.3895,1.0554
1972,1972,925000,Bangalore,m,1991-12-06,87.6,cbse,2009.0,77.8,cbse,8195,1,B.Tech/B.E.,computer science & engineering,75.0,8195.0,1,Delhi,2013,660,510,780,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.2718,0.3789,1.547,,1.247
1973,1973,180000,Noida,m,1990-10-11,66.0,cbse,,63.4,cbse,2097,2,B.Tech/B.E.,computer engineering,70.7,2097.0,0,Uttar Pradesh,2013,570,595,530,0.488347976782714,405,-1,-1,-1,-1,-1,-1,0.5591,0.3789,-0.6048,1.4136,-0.0943
1974,1974,215000,Hyderabad,m,1989-12-06,70.83,ssc,2007.0,71.0,apbie,9776,2,B.Tech/B.E.,computer engineering,62.71,,1,Telangana,2011,605,385,435,0.165633091512476,305,-1,-1,-1,-1,-1,-1,0.3555,0.8128,-1.0697,-0.0552,0.5419
1975,1975,300000,New Delhi,m,1988-04-20,,icse,2008.0,63.0,state board,11943,2,B.Tech/B.E.,computer science & engineering,63.2,11943.0,0,Uttar Pradesh,2012,560,445,485,0.953899775079926,495,-1,530,-1,-1,-1,-1,-0.3027,-0.4536,-1.3733,-0.3612,-0.2859
1976,1976,600000,Gurgaon,m,1991-05-25,86.4,cbse,2009.0,93.6,cbse,10950,1,B.Tech/B.E.,mechanical engineering,72.3,10950.0,0,Punjab,2013,800,570,500,0.986525019020638,-1,-1,-1,580,-1,-1,-1,-2.0262,-1.1196,-0.7585,-0.2344,-0.4776
1977,1977,1100000,Bangalore,m,1989-09-30,83.8,cbse,2007.0,63.4,cbse,1648,2,B.Tech/B.E.,information technology,61.2,1648.0,1,Karnataka,2011,665,615,515,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,-0.6343,-1.3478,-0.6035
1978,1978,300000,Hyderabad,f,1992-09-23,83.4,cbse,2010.0,80.3,cbse,3579,2,B.Tech/B.E.,electronics and communication engineering,73.4,3579.0,0,Uttar Pradesh,2014,735,530,415,0.493596387301038,-1,324,-1,-1,-1,388,-1,0.2718,0.3789,0.7785,-0.7415,0.8637
1979,1979,200000,Noida,f,1992-11-28,88.8,cbse,2010.0,69.4,cbse,18103,2,B.Tech/B.E.,electronics & telecommunications,75.3,18103.0,0,Uttar Pradesh,2014,615,495,450,0.783303536670298,-1,388,-1,-1,-1,324,-1,1.4208,1.2114,1.2396,-1.2486,1.0554
1980,1980,300000,Hyderabad,m,1992-06-07,90.6,state board,2009.0,94.3,state board,11490,2,B.Tech/B.E.,electronics and communication engineering,84.0,11490.0,0,Andhra Pradesh,2013,520,460,620,0.493596387301038,455,324,-1,-1,-1,-1,-1,0.99,0.5454,0.7785,-1.6289,0.6721
1981,1981,320000,PUNE,m,1989-01-01,83.2,cbse,,72.2,cbse,11662,2,B.Tech/B.E.,computer engineering,64.09,11662.0,1,Rajasthan,2011,575,605,565,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.3447,1.5928,0.3817,-0.6428,0.6603
1982,1982,140000,Hyderabad,m,1991-08-15,72.0,state board,,70.0,state board,1219,2,B.Tech/B.E.,computer science & engineering,70.0,1219.0,0,Andhra Pradesh,2012,420,470,430,0.744758354008939,505,-1,438,-1,-1,-1,-1,1.9953,0.0459,-0.1437,,0.6721
1983,1983,110000,Chennai,m,1990-10-07,82.0,0,2008.0,72.0,0,1245,2,B.Tech/B.E.,electronics and electrical engineering,65.0,1245.0,1,Tamil Nadu,2012,475,435,405,0.694479327708463,145,366,-1,435,-1,-1,-1,-1.1128,1.2808,1.1074,,0.1864
1984,1984,350000,Mumbai,m,1991-08-06,89.25,state board,2010.0,78.0,state board,2066,2,B.Tech/B.E.,electrical engineering,80.0,2066.0,1,West Bengal,2014,570,510,545,0.79293627759454,-1,-1,-1,-1,484,-1,-1,-0.159,-0.1206,-0.6048,,-1.4356
1985,1985,120000,-1,m,1991-12-18,76.0,cbse,2009.0,66.0,cbse,1638,2,B.Tech/B.E.,computer science & engineering,61.75,1638.0,0,Uttar Pradesh,2014,630,530,430,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.2718,-0.4536,-0.2974,-0.7415,-0.8608
1986,1986,100000,Pune,m,1989-03-18,63.0,0,2009.0,80.0,0,993,2,B.Tech/B.E.,electronics & telecommunications,50.0,,1,Maharashtra,2012,315,345,295,0.376059586651545,-1,300,-1,-1,-1,-1,-1,-0.5332,-0.4353,-0.1988,,-1.2354
1987,1987,150000,NOIDA,m,1991-07-26,70.2,cbse,2009.0,61.8,state board,17633,2,B.Tech/B.E.,information technology,69.0,17633.0,0,Orissa,2014,455,370,485,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.1282,-0.1206,-1.0659,1.794,0.2889
1988,1988,120000,Jamshedpur,m,1991-04-08,80.2,cbse,2008.0,63.44,state board,14758,2,B.Tech/B.E.,computer science & engineering,74.0,14758.0,0,Orissa,2013,405,410,560,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.5591,0.3789,0.4711,-0.4879,0.4805
1989,1989,585000,Mumbai,m,1990-11-12,92.93,0,2008.0,91.0,0,127,2,B.Tech/B.E.,electronics and communication engineering,72.55,127.0,0,Maharashtra,2012,475,615,645,0.824666400671332,-1,400,-1,-1,-1,-1,-1,0.2009,0.0328,-1.2148,-0.407769999999999,-0.643
1990,1990,400000,noida,m,1988-04-08,82.4,0,2006.0,81.4,0,1920,2,B.Tech/B.E.,information technology,70.0,1920.0,0,Uttar Pradesh,2011,285,585,635,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-1.3447,-0.7473,0.0914,1.0024,-0.2875
1991,1991,210000,SHAHDOL,m,1992-07-10,91.2,state board,2010.0,77.8,cbse,17288,2,B.Tech/B.E.,information technology,77.8,17288.0,0,Orissa,2014,535,540,570,0.911395278391328,395,-1,500,-1,-1,-1,-1,1.2772,0.2124,0.6248,-1.3753,0.4805
1992,1992,150000,Chennai,f,1989-03-18,78.0,matriculation,2006.0,86.67,state board,4173,2,B.Tech/B.E.,instrumentation and control engineering,77.55,4173.0,1,Tamil Nadu,2010,535,465,535,0.910770164246022,445,433,-1,-1,-1,-1,-1,-0.880999999999999,1.4368,0.3817,-0.4078,-0.1295
1993,1993,395000,-1,m,1991-07-09,73.0,state board,2009.0,85.4,state board,1390,2,B.Tech/B.E.,electronics and communication engineering,76.92,1390.0,0,Uttar Pradesh,2013,545,555,735,0.991397583740291,475,516,-1,-1,-1,-1,-1,-0.8772,-0.6201,-0.4511,,-1.6273
1994,1994,180000,New Delhi,m,1989-12-27,62.0,cbse,2006.0,58.0,cbse,10932,2,B.Tech/B.E.,electronics and communication engineering,59.0,10932.0,0,Uttar Pradesh,2012,475,375,325,0.229481754911755,-1,266,-1,-1,-1,260,-1,-0.2628,0.5008,0.2729,0.41483,0.3444
1995,1995,145000,Bangalore,f,1992-10-08,71.0,cbse,2009.0,64.0,cbse,4889,2,B.Tech/B.E.,information technology,81.0,4889.0,1,Tamil Nadu,2013,615,455,355,0.486747008438193,335,-1,376,-1,-1,-1,-1,-3.8933,-5.6151,-3.9861,-0.8682,-6.6092
1996,1996,110000,Kolkata,m,1991-11-06,59.6,cbse,2008.0,60.0,cbse,14381,2,B.Tech/B.E.,computer engineering,81.4,14381.0,1,West Bengal,2013,395,470,605,-1.0,-1,-1,-1,-1,-1,-1,-1,0.4155,-1.2861,-3.2176,-1.7556,-3.3518
1997,1997,100000,Chennai,f,1992-11-26,85.6,state board,2010.0,79.9,state board,1136,2,B.Tech/B.E.,electronics & instrumentation eng,78.0,1136.0,0,Tamil Nadu,2014,350,460,345,0.179873900247905,-1,-1,-1,-1,-1,-1,-1,-0.4463,-0.2871,0.3174,,-0.0943
1998,1998,240000,Gorakhpur,m,1990-11-19,56.0,0,2007.0,75.0,0,14519,2,M.Tech./M.E.,computer engineering,70.65,14519.0,0,Uttar Pradesh,2014,435,305,345,0.276047228046856,345,-1,-1,-1,-1,-1,-1,-0.880999999999999,1.5928,0.0914,0.8848,0.9763
1999,1999,220000,Hyderabad,f,1992-02-21,87.0,cbse,2008.0,60.0,cbse,973,2,B.Tech/B.E.,computer science & engineering,70.82,973.0,0,Uttar Pradesh,2013,640,605,400,0.842248322257836,425,-1,469,-1,-1,-1,-1,0.8463,1.2114,1.2396,-0.1076,1.247
2000,2000,700000,Bangalore,f,1989-08-01,,cbse,,68.0,cbse,7784,2,B.Tech/B.E.,information technology,78.0,7784.0,0,Uttar Pradesh,2012,475,500,415,-1.0,-1,-1,-1,-1,-1,-1,-1,0.9737,0.0328,-0.344,-0.1727,-0.0506
2001,2001,330000,Noida,m,1993-03-08,86.0,cbse,2010.0,86.0,cbse,6874,2,B.Tech/B.E.,electrical engineering,66.67,6874.0,0,Uttarakhand,2014,675,610,605,0.895776501560385,465,-1,-1,-1,526,-1,-1,0.4155,1.2114,-0.2974,-0.1076,0.4805
2002,2002,180000,Nagpur,m,1987-11-17,73.73,"msbshse,pune",2005.0,72.5,"msbshse,pune",127,2,MCA,computer application,65.0,127.0,0,Maharashtra,2011,535,645,435,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-2.1175,-0.4353,-0.9245,,-1.0774
2003,2003,200000,New Delhi,m,1991-02-28,64.0,cbse,2009.0,66.0,cbse,382,2,B.Tech/B.E.,information technology,69.2,382.0,0,Uttar Pradesh,2014,465,390,355,0.356536487724475,355,-1,346,-1,-1,-1,-1,-0.0154,-0.2871,0.3174,0.1459,0.0973
2004,2004,700000,Rajpura,m,1987-12-27,84.2,0,2006.0,69.2,0,64,2,B.Tech/B.E.,civil engineering,65.0,64.0,0,Uttar Pradesh,2011,475,635,595,0.904740691788094,-1,-1,-1,-1,-1,-1,460,-1.3447,0.0328,-2.3759,-0.9953,0.3444
2005,2005,335000,Chennai,m,1993-03-10,77.83,cbse,2010.0,69.6,cbse,449,2,B.Tech/B.E.,electronics and electrical engineering,75.4,449.0,1,Tamil Nadu,2013,630,675,500,0.684565067658204,405,-1,-1,-1,452,-1,-1,1.7081,1.5444,1.3933,-1.3753,1.0554
2006,2006,220000,Chennai,f,1993-06-02,85.0,state board,2010.0,74.0,state board,2959,2,B.Tech/B.E.,information technology,74.9,2959.0,0,Tamil Nadu,2014,450,425,545,0.356536487724475,385,-1,346,-1,-1,-1,-1,0.7027,0.7119,1.3933,-0.1076,0.0973
2007,2007,325000,Chandigarh,m,1991-12-17,89.0,cbse,2010.0,85.2,cbse,8346,2,B.Tech/B.E.,mechanical engineering,68.76,,0,Uttar Pradesh,0,695,655,680,0.755375120895548,-1,-1,-1,446,-1,-1,-1,,0.3789,-0.2974,-0.3612,-1.244
2008,2008,270000,-1,m,1992-12-27,82.0,state board,2010.0,88.0,state board,9775,2,B.Tech/B.E.,electronics and communication engineering,75.02,9775.0,1,Telangana,2014,660,470,355,0.207392169717661,395,260,-1,-1,-1,-1,-1,1.4208,1.2114,0.3174,-0.995,0.4805
2009,2009,300000,-1,f,1992-11-18,91.33,state board,2009.0,94.7,state board,5931,2,B.Tech/B.E.,electronics and communication engineering,81.11,5931.0,0,Andhra Pradesh,2013,475,425,515,0.868736585485218,445,-1,-1,-1,-1,420,-1,-1.0208,-1.2861,-1.0659,-0.995,-0.6692
2010,2010,145000,Karad,m,1992-08-27,93.07,state board,2010.0,90.0,state board,17146,2,B.Tech/B.E.,mechanical engineering,66.0,17146.0,0,Maharashtra,2014,485,450,455,0.59828069148683,-1,-1,-1,407,-1,-1,-1,-0.3027,-1.4526,-0.2974,1.2869,-1.4356
2011,2011,240000,Gurgaon,f,1991-12-19,72.2,cbse,,63.0,cbse,9737,2,B.Tech/B.E.,electrical engineering,71.1,9737.0,0,Uttar Pradesh,2013,570,415,515,0.163630926631106,-1,-1,-1,-1,313,-1,-1,0.2718,1.3779,1.7007,,-0.0943
2012,2012,150000,Noida,f,1991-03-16,80.6,cbse,2008.0,69.0,cbse,9256,2,B.Tech/B.E.,information technology,54.0,9256.0,0,Rajasthan,2014,710,570,595,0.911395278391328,415,-1,500,-1,-1,-1,-1,-0.8772,-1.4526,-1.0659,1.0333,-0.4776
2013,2013,110000,Chennai,m,1981-05-06,58.9,0,1998.0,65.25,0,3492,2,MCA,computer application,71.7,3492.0,0,Tamil Nadu,2010,345,335,405,0.143256541032196,295,-1,-1,-1,-1,-1,-1,,-1.2153,1.1074,0.0623,0.6603
2014,2014,100000,Noida,m,1985-07-20,51.0,up board,2004.0,48.0,up board,350,2,MCA,computer application,59.0,350.0,0,Uttar Pradesh,2010,275,365,395,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.2009,-0.2793,0.2366,1.4724,0.0284
2015,2015,450000,Hyderabad,f,1990-08-06,90.0,state board of secondary education( ssc),2007.0,97.1,board of intermediate education,5003,2,B.Tech/B.E.,computer engineering,72.6,5003.0,0,Andhra Pradesh,2011,635,555,655,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-1.3447,1.4368,-0.4891,-0.6428,0.6603
2016,2016,380000,Hyderabad,m,1993-08-22,94.8,state board,2010.0,97.4,state board,9173,2,B.Tech/B.E.,electronics and communication engineering,75.0,9173.0,1,Telangana,2014,510,450,545,0.338786347219528,335,292,-1,-1,228,-1,-1,1.1336,0.3789,0.9322,-2.136,-0.6692
2017,2017,330000,Noida,f,1990-06-03,65.0,cbse,2007.0,61.0,cbse,924,2,B.Tech/B.E.,computer engineering,77.0,924.0,0,Haryana,2012,435,395,515,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-1.0355,-0.2012,-0.8157,-0.9953,-0.7615
2018,2018,350000,Noida,m,1992-07-28,82.0,icse,2010.0,76.6,cbse,8346,2,B.Tech/B.E.,computer science & engineering,71.3,8346.0,0,Uttar Pradesh,2014,485,500,635,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.2718,0.8229,-1.2196,-0.8682,-1.9234
2019,2019,220000,Noida,m,1990-12-10,77.33,cbse,2008.0,62.6,cbse,1003,2,B.Tech/B.E.,information technology,62.81,1003.0,1,Rajasthan,2012,465,670,795,0.486747008438193,435,-1,376,-1,-1,-1,-1,0.99,1.0449,1.2396,-1.3753,1.6302
2020,2020,325000,Pune,m,1992-12-11,91.1,cbse,2010.0,92.4,cbse,47,1,B.Tech/B.E.,computer science & engineering,83.55,47.0,1,Delhi,2014,615,605,650,0.622642915849938,505,-1,407,-1,-1,-1,-1,0.2718,-1.7856,-0.6048,1.6672,-0.2859
2021,2021,240000,Hyderabad,f,1993-03-29,69.0,state board,2009.0,83.0,state board,15313,2,B.Tech/B.E.,computer science & engineering,71.64,15313.0,1,Telangana,2013,500,420,430,0.744758354008939,375,-1,438,-1,-1,-1,-1,0.5591,1.2114,0.7785,,1.247
2022,2022,120000,Chandigarh,f,1992-01-11,70.61,state board,2009.0,72.66,state board,3618,2,MCA,,75.16,3618.0,0,Punjab,2015,525,460,605,0.744758354008939,-1,-1,438,-1,-1,-1,-1,0.1282,0.2124,-0.4511,0.5262,0.8637
2023,2023,400000,Bangalore,f,1989-01-20,,cbse,2007.0,75.8,cbse,81,2,B.Tech/B.E.,,71.8,81.0,0,Uttar Pradesh,2011,535,455,585,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-1.0355,0.5008,0.0914,-0.5253,-0.1295
2024,2024,120000,Punchkula,m,1992-11-14,60.8,state board,,63.0,state board,8116,2,B.Tech/B.E.,information technology,68.0,8116.0,1,Tamil Nadu,2014,440,400,310,0.144789889482462,345,-1,284,-1,-1,-1,-1,0.4155,-1.1196,0.7785,-0.1076,-0.2859
2025,2025,310000,Bangalore,m,1990-06-02,71.5,"school secondary education, andhra pradesh",2007.0,80.5,"board of intermediate education, andhra pradesh",2929,2,MCA,computer application,78.0,2929.0,0,Andhra Pradesh,2013,405,575,635,0.622642915849938,665,-1,407,-1,-1,-1,-1,1.1336,1.3779,1.547,-1.3753,0.8637
2026,2026,440000,Gurgaon,f,1989-10-15,74.4,0,,69.7,0,198,2,B.Tech/B.E.,electronics and communication engineering,70.8,198.0,0,Uttar Pradesh,2012,475,445,405,0.824666400671332,-1,400,-1,-1,-1,340,-1,0.51,0.1498,-0.8157,-0.407769999999999,0.5024
2027,2027,410000,Pune,m,1989-03-03,71.0,cbse,2007.0,58.0,cbse,3427,2,B.Tech/B.E.,electronics and communication engineering,70.1,3427.0,0,Orissa,2011,525,465,645,0.538386892985096,385,333,-1,-1,-1,260,-1,-1.9629,0.8128,0.2366,,0.0284
2028,2028,365000,Chennai,m,1992-07-25,86.16,state board,,89.0,state board,8888,2,B.Tech/B.E.,computer science & engineering,77.0,8888.0,0,Tamil Nadu,2013,605,425,355,0.670743151433127,455,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-1.1218,1.247
